date,mxn_close,score,wsum,band,s_vix,s_mxn,s_spx,s_carry,s_mxnvol,s_move,s_btc,s_curve,s_gold,r_vix,r_mxn,r_spx,r_carry,r_mxnvol,r_move,r_btc,r_curve,r_gold
2005-08-03,10.595,61,83,CONSTRUCTIVE,80.495,51.914,53.814,,73.477,70.200,,52.000,5.911,11.83000,-0.02831,0.07395,,5.20210,78.19000,,0.28000,1.15768
2005-08-04,10.578,58,83,CONSTRUCTIVE,77.643,61.855,17.885,,73.775,70.682,,52.000,36.653,12.52000,-0.16045,-0.73733,,5.14493,77.60000,,0.28000,0.22889
2005-08-05,10.596,54,83,CONSTRUCTIVE,77.816,37.582,17.500,,74.185,71.991,,52.667,59.438,12.48000,0.17016,-0.76384,,5.06551,75.97000,,0.29000,-0.15985
2005-08-08,10.605,59,83,CONSTRUCTIVE,74.507,43.880,36.712,,75.331,72.605,,50.667,79.688,13.21000,0.08494,-0.26826,,4.83908,75.19000,,0.26000,-0.57182
2005-08-09,10.6375,64,83,CONSTRUCTIVE,78.160,29.160,79.445,,75.351,74.559,,52.000,56.878,12.40000,0.30646,0.67450,,4.83510,72.63000,,0.28000,-0.11502
2005-08-10,10.592,65,83,CONSTRUCTIVE,78.245,77.327,40.576,,74.396,74.305,,51.333,21.087,12.38000,-0.42773,-0.18272,,5.02428,72.97000,,0.27000,0.52971
2005-08-11,10.585,66,83,CONSTRUCTIVE,78.074,54.936,81.374,,74.429,74.842,,48.000,0.980,12.42000,-0.06609,0.70619,,5.01774,72.25000,,0.22000,2.06186
2005-08-12,10.635,50,83,CONSTRUCTIVE,76.674,21.791,22.785,,74.466,73.517,,46.000,44.431,12.74000,0.47237,-0.59945,,5.01049,74.01000,,0.19000,0.08979
2005-08-15,10.5965,71,83,RISK-ON,78.751,71.957,64.164,,73.833,73.883,,46.000,86.502,12.26000,-0.36201,0.28284,,5.13362,73.53000,,0.19000,-0.82978
2005-08-16,10.575,54,83,CONSTRUCTIVE,73.007,63.763,8.720,,74.142,73.640,,46.667,11.650,13.52000,-0.20290,-1.17760,,5.07391,73.85000,,0.20000,0.88195
2005-08-17,10.6075,60,83,CONSTRUCTIVE,74.077,31.002,53.673,,74.218,74.057,,47.333,94.962,13.30000,0.30733,0.07381,,5.05905,73.30000,,0.21000,-1.38983
2005-08-18,10.652,55,83,CONSTRUCTIVE,73.497,25.692,45.032,,73.846,74.716,,46.667,54.353,13.42000,0.41951,-0.09998,,5.13123,72.42000,,0.20000,-0.09093
2005-08-19,10.7575,53,83,CONSTRUCTIVE,73.497,7.279,52.891,,70.815,74.057,,45.333,72.101,13.42000,0.99042,0.05660,,5.69602,73.30000,,0.18000,-0.52332
2005-08-22,10.728,65,83,CONSTRUCTIVE,73.497,67.297,58.785,,70.754,75.246,,46.000,40.893,13.42000,-0.27423,0.16561,,5.70707,71.70000,,0.19000,0.20585
2005-08-23,10.7765,51,83,CONSTRUCTIVE,73.885,23.234,33.336,,70.394,75.494,,46.000,36.130,13.34000,0.45209,-0.33886,,5.77178,71.36000,,0.19000,0.29673
2005-08-24,10.8815,45,83,DEFENSIVE,69.688,7.149,20.690,,65.661,75.392,,46.667,71.455,14.17000,0.97434,-0.65704,,6.58385,71.50000,,0.20000,-0.47793
2005-08-25,10.806,68,83,RISK-ON,71.960,86.126,62.175,,64.479,74.908,,45.333,37.258,13.73000,-0.69384,0.22983,,6.77768,72.16000,,0.18000,0.25154
2005-08-26,10.8575,49,83,DEFENSIVE,72.011,23.191,22.681,,64.128,73.807,,42.667,62.575,13.72000,0.47659,-0.59965,,6.83466,73.63000,,0.14000,-0.22810
2005-08-29,10.895,60,83,CONSTRUCTIVE,73.007,29.829,77.180,,64.271,74.864,,42.667,54.963,13.52000,0.34538,0.59581,,6.81154,72.22000,,0.14000,-0.09145
2005-08-30,10.837,65,83,CONSTRUCTIVE,72.362,78.223,35.103,,61.982,72.753,,46.000,94.236,13.65000,-0.53235,-0.31923,,7.17821,75.00000,,0.19000,-1.32723
2005-08-31,10.794,69,83,RISK-ON,77.294,72.062,86.496,,60.688,70.191,,45.333,21.195,12.60000,-0.39679,0.98641,,7.38161,78.20000,,0.18000,0.60296
2005-09-01,10.728,63,83,CONSTRUCTIVE,74.791,80.516,54.937,,58.214,64.257,,53.333,2.499,13.15000,-0.61145,0.10325,,7.76420,85.07000,,0.30000,1.95943
2005-09-02,10.68,60,83,CONSTRUCTIVE,72.760,73.879,36.249,,57.134,68.131,,52.000,30.215,13.57000,-0.44743,-0.29224,,7.92902,80.66000,,0.28000,0.42958
2005-09-06,10.6906,66,83,CONSTRUCTIVE,75.814,44.260,91.507,,57.201,71.506,,52.667,47.732,12.93000,0.09925,1.26188,,7.91893,76.58000,,0.29000,0.04502
2005-09-07,10.718,58,83,CONSTRUCTIVE,77.643,35.536,61.150,,56.981,68.437,,52.000,43.574,12.52000,0.25630,0.24080,,7.95240,80.30000,,0.28000,0.11251
2005-09-08,10.711,56,83,CONSTRUCTIVE,75.814,53.787,33.383,,57.282,68.412,,52.000,28.249,12.93000,-0.06531,-0.37933,,7.90647,80.33000,,0.28000,0.40459
2005-09-09,10.705,65,83,CONSTRUCTIVE,79.899,53.262,80.296,,58.398,68.767,,50.667,24.420,11.98000,-0.05602,0.79647,,7.73598,79.91000,,0.26000,0.51488
2005-09-12,10.6985,60,83,CONSTRUCTIVE,81.191,53.535,46.710,,58.404,70.183,,50.667,40.959,11.65000,-0.06072,-0.07410,,7.73498,78.21000,,0.26000,0.15590
2005-09-13,10.76,51,83,CONSTRUCTIVE,78.202,21.228,21.475,,57.896,69.621,,50.667,88.621,12.39000,0.57485,-0.75451,,7.81292,78.89000,,0.26000,-0.80054
2005-09-14,10.837,47,83,DEFENSIVE,75.905,16.351,36.266,,56.831,70.405,,51.333,13.945,12.91000,0.71561,-0.32813,,7.97517,77.94000,,0.27000,0.82941
2005-09-15,10.7955,62,83,CONSTRUCTIVE,77.773,70.548,51.994,,56.092,69.112,,54.667,6.407,12.49000,-0.38295,0.04644,,8.08725,79.50000,,0.32000,1.26723
2005-09-16,10.8155,61,83,CONSTRUCTIVE,82.778,39.227,79.252,,56.280,66.541,,52.667,14.575,11.22000,0.18526,0.82918,,8.05874,82.50000,,0.29000,0.87816
2005-09-19,10.8575,49,83,DEFENSIVE,79.249,28.671,28.913,,56.380,66.628,,54.667,4.088,12.14000,0.38833,-0.55658,,8.04356,82.40000,,0.32000,1.56692
2005-09-20,10.8275,59,83,CONSTRUCTIVE,77.118,65.667,21.909,,60.344,70.739,,50.667,55.707,12.64000,-0.27631,-0.78634,,7.43527,77.53000,,0.26000,-0.10714
2005-09-21,10.78,56,83,CONSTRUCTIVE,71.657,72.948,18.688,,59.659,70.926,,48.667,22.800,13.79000,-0.43870,-0.91211,,7.54167,77.30000,,0.23000,0.57915
2005-09-22,10.847,56,83,CONSTRUCTIVE,73.933,20.135,64.344,,58.734,70.421,,49.333,73.749,13.33000,0.62152,0.36523,,7.68431,77.92000,,0.24000,-0.49051
2005-09-23,10.8402,63,83,CONSTRUCTIVE,75.676,53.538,52.228,,63.849,70.216,,48.667,79.033,12.96000,-0.06269,0.05516,,6.87981,78.17000,,0.23000,-0.66438
2005-09-26,10.882,54,83,CONSTRUCTIVE,75.306,29.842,51.182,,65.863,70.241,,48.667,26.307,13.04000,0.38560,0.02797,,6.55047,78.14000,,0.23000,0.51780
2005-09-27,10.888,62,83,CONSTRUCTIVE,76.585,46.845,50.106,,67.053,72.047,,48.000,80.362,12.76000,0.05514,0.00247,,6.35150,75.90000,,0.22000,-0.70830
2005-09-28,10.841,63,83,CONSTRUCTIVE,77.162,71.730,54.594,,66.699,72.394,,44.667,4.057,12.63000,-0.43167,0.10118,,6.41097,75.46000,,0.17000,1.53480
2005-09-29,10.8091,68,83,RISK-ON,78.835,65.146,83.013,,67.811,71.999,,44.000,25.693,12.24000,-0.29425,0.88669,,6.22286,75.96000,,0.16000,0.53225
2005-09-30,10.791,65,83,CONSTRUCTIVE,80.139,59.031,54.108,,68.565,71.401,,44.000,78.701,11.92000,-0.16745,0.09204,,6.09333,76.71000,,0.16000,-0.67768
2005-10-03,10.763,64,83,CONSTRUCTIVE,77.903,64.124,42.142,,70.450,68.437,,45.333,76.074,12.46000,-0.25948,-0.17172,,5.76172,80.30000,,0.18000,-0.61834
2005-10-04,10.687,60,83,CONSTRUCTIVE,74.555,82.926,13.525,,68.615,70.462,,44.000,50.000,13.20000,-0.70612,-0.99698,,6.08461,77.87000,,0.16000,0.00000
2005-10-05,10.711,47,83,DEFENSIVE,67.645,38.146,6.360,,68.383,67.280,,43.333,50.000,14.55000,0.22457,-1.48871,,6.12473,81.65000,,0.15000,0.00000
2005-10-06,10.7705,46,83,DEFENSIVE,65.362,23.492,32.901,,67.004,68.454,,44.667,8.318,14.96000,0.55550,-0.40957,,6.35967,80.28000,,0.17000,1.24437
2005-10-07,10.79,57,83,CONSTRUCTIVE,67.426,40.098,65.567,,66.923,70.780,,44.667,23.870,14.59000,0.18105,0.37013,,6.37330,77.48000,,0.17000,0.59335
2005-10-11,10.8045,47,83,DEFENSIVE,61.479,42.360,16.886,,66.926,70.731,,44.667,27.126,15.63000,0.13438,-0.92232,,6.37288,77.54000,,0.17000,0.50558
2005-10-12,10.8825,45,83,DEFENSIVE,57.932,15.580,25.950,,64.504,70.682,,47.333,78.529,16.22000,0.72192,-0.60681,,6.77364,77.60000,,0.21000,-0.67072
2005-10-13,10.938,50,83,CONSTRUCTIVE,56.402,23.449,46.775,,64.847,68.691,,49.333,75.810,16.47000,0.50999,-0.07133,,6.71769,80.00000,,0.24000,-0.59084
2005-10-14,10.9155,67,83,CONSTRUCTIVE,65.870,61.247,81.718,,66.963,68.097,,47.333,67.197,14.87000,-0.20570,0.82679,,6.36657,80.70000,,0.21000,-0.40331
2005-10-17,10.8465,64,83,CONSTRUCTIVE,66.985,80.323,62.982,,65.406,67.754,,47.333,13.507,14.67000,-0.63213,0.29750,,6.62598,81.10000,,0.21000,1.04433
2005-10-18,10.834,52,83,CONSTRUCTIVE,63.239,56.478,13.061,,65.472,68.606,,48.000,67.628,15.33000,-0.11524,-1.00495,,6.61518,80.10000,,0.22000,-0.42185
2005-10-19,10.88,65,83,CONSTRUCTIVE,73.106,27.687,93.417,,65.306,68.615,,48.000,94.473,13.50000,0.42459,1.49558,,6.64251,80.09000,,0.22000,-1.82165
2005-10-20,10.848,52,83,CONSTRUCTIVE,58.601,65.940,7.102,,65.245,69.446,,46.000,69.857,16.11000,-0.29412,-1.50197,,6.65249,79.10000,,0.19000,-0.53937
2005-10-21,10.919,47,83,DEFENSIVE,58.480,18.544,56.838,,64.342,70.027,,44.667,12.990,16.13000,0.65450,0.15197,,6.79999,78.40000,,0.17000,1.30152
2005-10-24,10.8605,72,83,RISK-ON,66.597,76.634,95.428,,64.455,70.356,,46.667,64.949,14.74000,-0.53576,1.67770,,6.78167,78.00000,,0.20000,-0.42827
2005-10-25,10.844,55,83,CONSTRUCTIVE,67.754,58.342,38.490,,64.341,71.152,,46.667,8.587,14.53000,-0.15193,-0.23679,,6.80021,77.02000,,0.20000,1.67742
2005-10-26,10.8885,50,83,CONSTRUCTIVE,67.426,29.717,30.929,,64.229,66.890,,48.000,61.611,14.59000,0.41037,-0.43125,,6.81830,82.10000,,0.22000,-0.33840
2005-10-27,10.906,46,83,DEFENSIVE,59.146,41.613,12.749,,64.107,68.097,,47.333,31.475,16.02000,0.16072,-1.04752,,6.83812,80.70000,,0.21000,0.55178
2005-10-28,10.83,72,83,RISK-ON,69.264,80.055,94.203,,62.414,68.522,,45.333,56.007,14.25000,-0.69686,1.65493,,7.10964,80.20000,,0.18000,-0.16885
2005-10-31,10.789,68,83,RISK-ON,63.297,67.668,78.986,,62.104,68.623,,44.667,90.931,15.32000,-0.37858,0.71762,,7.15887,80.08000,,0.17000,-1.67019
2005-11-01,10.77,58,83,CONSTRUCTIVE,65.982,58.849,34.164,,62.088,70.388,,44.000,86.095,14.85000,-0.17611,-0.35211,,7.16136,77.96000,,0.16000,-1.35455
2005-11-02,10.743,66,83,CONSTRUCTIVE,73.204,62.403,84.544,,62.112,66.541,,45.333,23.203,13.48000,-0.25070,0.99771,,7.15755,82.50000,,0.18000,0.87184
2005-11-03,10.722,66,83,CONSTRUCTIVE,75.491,60.263,68.068,,64.735,65.749,,45.333,68.669,13.00000,-0.19548,0.42642,,6.73606,83.40000,,0.18000,-0.58340
2005-11-04,10.7465,58,83,CONSTRUCTIVE,74.697,37.364,50.728,,64.725,71.570,,46.000,74.686,13.17000,0.22850,0.01640,,6.73760,76.50000,,0.19000,-0.82591
2005-11-07,10.706,65,83,CONSTRUCTIVE,75.026,70.100,59.941,,65.745,71.570,,45.333,31.512,13.10000,-0.37687,0.21883,,6.57005,76.50000,,0.18000,0.59172
2005-11-08,10.7415,52,83,CONSTRUCTIVE,75.120,32.089,34.072,,65.257,70.191,,42.667,36.748,13.08000,0.33159,-0.34511,,6.65054,78.20000,,0.14000,0.41394
2005-11-09,10.71,62,83,CONSTRUCTIVE,76.405,65.994,58.014,,65.017,68.267,,43.333,17.595,12.80000,-0.29326,0.16905,,6.68983,80.50000,,0.15000,1.17162
2005-11-10,10.723,65,83,CONSTRUCTIVE,80.218,43.250,83.339,,68.371,68.792,,40.667,47.799,11.90000,0.12138,0.84463,,6.12668,79.88000,,0.11000,0.06434
2005-11-14,10.6865,66,83,CONSTRUCTIVE,79.084,68.786,60.672,,70.161,67.926,,40.667,37.909,12.18000,-0.34039,0.22747,,5.81327,80.90000,,0.11000,0.34291
2005-11-15,10.65,61,83,CONSTRUCTIVE,78.877,68.998,32.984,,69.896,68.437,,39.333,50.768,12.23000,-0.34155,-0.38500,,5.86028,80.30000,,0.09000,-0.02136
2005-11-16,10.6445,60,83,CONSTRUCTIVE,78.751,53.050,58.166,,71.598,69.455,,38.000,5.261,12.26000,-0.05164,0.17900,,5.55376,79.09000,,0.07000,2.17902
2005-11-17,10.6795,61,83,CONSTRUCTIVE,82.671,31.680,84.096,,70.586,69.671,,39.333,11.041,11.25000,0.32881,0.94136,,5.73722,78.83000,,0.09000,1.65169
2005-11-18,10.6655,67,83,CONSTRUCTIVE,83.132,57.689,68.010,,72.149,71.562,,40.000,54.217,11.12000,-0.13109,0.44013,,5.45222,76.51000,,0.10000,-0.12341
2005-11-21,10.6415,68,83,RISK-ON,84.158,63.986,70.327,,72.292,74.208,,38.000,28.481,10.82000,-0.22502,0.52713,,5.42549,73.10000,,0.07000,0.70016
2005-11-22,10.658,63,83,CONSTRUCTIVE,84.877,40.228,69.684,,75.522,74.208,,40.667,28.184,10.60000,0.15505,0.50843,,4.80077,73.10000,,0.11000,0.73620
2005-11-23,10.6175,70,83,RISK-ON,83.685,72.727,64.077,,76.229,74.049,,40.667,53.220,10.96000,-0.38000,0.34728,,4.65680,73.31000,,0.11000,-0.10150
2005-11-25,10.6072,66,83,CONSTRUCTIVE,83.957,56.549,58.780,,76.242,74.982,,40.000,50.000,10.88000,-0.09701,0.20860,,4.65405,72.06000,,0.10000,0.00000
2005-11-28,10.5715,59,83,CONSTRUCTIVE,80.455,71.492,19.501,,77.828,74.930,,38.667,18.329,11.84000,-0.33656,-0.85078,,4.31980,72.13000,,0.08000,1.25990
2005-11-29,10.57,62,83,CONSTRUCTIVE,80.258,51.007,50.069,,78.344,73.533,,38.667,44.912,11.89000,-0.01419,0.00159,,4.20728,73.99000,,0.08000,0.16055
2005-11-30,10.5765,58,83,CONSTRUCTIVE,79.576,45.639,25.159,,80.319,73.906,,38.000,75.869,12.06000,0.06149,-0.63619,,3.75823,73.50000,,0.07000,-0.90162
2005-12-01,10.508,75,83,RISK-ON,82.707,86.315,87.976,,78.835,73.906,,38.000,12.652,11.24000,-0.64766,1.21571,,4.09850,73.50000,,0.07000,1.59725
2005-12-02,10.456,70,83,RISK-ON,83.514,80.299,51.388,,77.954,76.898,,39.333,45.228,11.01000,-0.49486,0.03241,,4.29247,69.39000,,0.09000,0.15920
2005-12-05,10.485,55,83,CONSTRUCTIVE,81.382,31.270,39.749,,76.954,78.056,,40.000,22.255,11.60000,0.27735,-0.23635,,4.50603,67.70000,,0.10000,1.11266
2005-12-06,10.4135,71,83,RISK-ON,81.683,86.563,55.618,,74.966,78.324,,38.000,42.869,11.52000,-0.68193,0.12757,,4.91189,67.30000,,0.07000,0.25546
2005-12-07,10.4565,51,83,CONSTRUCTIVE,79.084,24.572,28.889,,73.891,75.436,,40.000,28.835,12.18000,0.41293,-0.50091,,5.12253,71.44000,,0.10000,0.80360
2005-12-08,10.503,53,83,CONSTRUCTIVE,78.960,23.178,44.551,,72.398,76.042,,40.000,25.323,12.21000,0.44470,-0.12168,,5.40578,70.60000,,0.10000,0.97220
2005-12-09,10.64,51,83,CONSTRUCTIVE,81.038,2.889,62.765,,62.246,75.107,,40.667,17.572,11.69000,1.30439,0.28109,,7.13635,71.89000,,0.11000,1.48277
2005-12-12,10.6225,63,83,CONSTRUCTIVE,81.869,61.150,53.726,,62.516,74.879,,40.667,42.862,11.47000,-0.16447,0.08417,,7.09354,72.20000,,0.11000,0.26566
2005-12-13,10.6325,66,83,CONSTRUCTIVE,83.167,43.606,72.007,,62.560,77.609,,40.667,82.604,11.11000,0.09414,0.55537,,7.08645,68.36000,,0.11000,-1.40046
2005-12-14,10.7455,57,83,CONSTRUCTIVE,85.258,5.199,67.444,,56.997,75.813,,38.667,95.521,10.48000,1.06278,0.41895,,7.94994,70.92000,,0.08000,-2.78311
2005-12-15,10.727,63,83,CONSTRUCTIVE,84.455,62.167,43.248,,57.508,75.610,,40.000,64.493,10.73000,-0.17217,-0.14143,,7.87216,71.20000,,0.10000,-0.51333
2005-12-16,10.765,54,83,CONSTRUCTIVE,84.619,27.533,35.824,,57.057,76.278,,38.667,52.881,10.68000,0.35425,-0.28483,,7.94083,70.27000,,0.08000,-0.09923
2005-12-19,10.7165,61,83,CONSTRUCTIVE,82.201,77.395,23.234,,56.271,78.056,,38.000,48.847,11.38000,-0.45053,-0.58390,,8.06003,67.70000,,0.07000,0.03973
2005-12-20,10.687,67,83,CONSTRUCTIVE,82.885,68.871,48.785,,55.949,78.977,,36.667,88.636,11.19000,-0.27528,-0.02381,,8.10889,66.31000,,0.05000,-1.78713
2005-12-21,10.642,69,83,RISK-ON,84.191,75.489,62.601,,55.289,78.918,,37.333,59.279,10.81000,-0.42107,0.25167,,8.20857,66.40000,,0.06000,-0.32349
2005-12-22,10.6505,61,83,CONSTRUCTIVE,85.845,44.523,70.348,,55.379,78.853,,36.000,9.436,10.29000,0.07987,0.42208,,8.19497,66.50000,,0.04000,1.96755
2005-12-23,10.6775,57,83,CONSTRUCTIVE,85.906,33.688,52.178,,55.873,77.928,,34.000,48.276,10.27000,0.25351,0.04259,,8.12037,67.89000,,0.01000,0.05968
2005-12-27,10.7355,44,83,DEFENSIVE,81.495,18.176,14.343,,54.701,77.561,,32.667,24.064,11.57000,0.54320,-0.95534,,8.29703,68.43000,,-0.01000,0.99404
2005-12-28,10.7725,54,83,CONSTRUCTIVE,82.310,28.168,56.599,,55.189,76.285,,34.000,19.861,11.35000,0.34465,0.12972,,8.22352,70.26000,,0.01000,1.22047
2005-12-29,10.696,64,83,CONSTRUCTIVE,81.344,86.741,35.484,,52.168,75.589,,32.667,41.601,11.61000,-0.71014,-0.29805,,8.67660,71.23000,,-0.01000,0.29172
2005-12-30,10.6275,61,83,CONSTRUCTIVE,79.535,82.896,28.426,,49.951,74.960,,32.000,41.897,12.07000,-0.64043,-0.48867,,9.00730,72.09000,,-0.02000,0.27147
2006-01-03,10.643,63,83,CONSTRUCTIVE,83.062,41.156,95.361,,52.182,74.064,,35.333,4.734,11.14000,0.14585,1.64305,,8.67454,73.29000,,0.03000,2.63006
2006-01-04,10.5872,68,83,RISK-ON,82.237,80.006,66.824,,52.018,72.994,,36.667,34.242,11.37000,-0.52429,0.36727,,8.69892,74.69000,,0.05000,0.60298
2006-01-05,10.591,61,83,CONSTRUCTIVE,82.455,47.565,50.078,,52.257,74.388,,36.000,83.544,11.31000,0.03589,0.00157,,8.66333,72.86000,,0.04000,-1.42349
2006-01-06,10.562,68,83,RISK-ON,83.548,67.754,85.719,,54.425,77.085,,34.667,6.137,11.00000,-0.27382,0.93994,,8.33855,69.12000,,0.02000,2.54608
2006-01-09,10.558,62,83,CONSTRUCTIVE,83.097,52.565,67.234,,55.014,79.882,,34.667,14.683,11.13000,-0.03787,0.36564,,8.24987,64.90000,,0.02000,1.74170
2006-01-10,10.6026,56,83,CONSTRUCTIVE,84.024,24.132,48.224,,55.102,79.494,,34.667,70.748,10.86000,0.42243,-0.03566,,8.23670,65.51000,,0.02000,-0.87416
2006-01-11,10.608,63,83,CONSTRUCTIVE,83.753,46.413,67.327,,64.019,80.133,,34.667,29.401,10.94000,0.05093,0.34815,,6.85241,64.50000,,0.02000,0.82675
2006-01-12,10.5655,62,83,CONSTRUCTIVE,82.850,74.798,22.269,,63.315,79.882,,35.333,52.411,11.20000,-0.40064,-0.62742,,6.96589,64.90000,,0.03000,-0.09111
2006-01-13,10.574,59,83,CONSTRUCTIVE,82.743,44.471,56.091,,63.332,79.882,,34.667,18.134,11.23000,0.08045,0.12052,,6.96311,64.90000,,0.02000,1.42258
2006-01-17,10.547,63,83,CONSTRUCTIVE,80.179,67.134,32.336,,70.453,80.751,,34.000,62.212,11.91000,-0.25534,-0.36346,,5.76108,63.50000,,0.01000,-0.48552
2006-01-18,10.572,56,83,CONSTRUCTIVE,78.793,34.005,30.963,,69.901,78.820,,34.000,85.813,12.25000,0.23703,-0.38973,,5.85942,66.55000,,0.01000,-1.75280
2006-01-19,10.553,66,83,CONSTRUCTIVE,79.899,62.310,75.589,,71.001,79.023,,34.000,5.693,11.98000,-0.17972,0.55637,,5.66250,66.24000,,0.01000,2.70370
2006-01-20,10.522,55,83,CONSTRUCTIVE,67.590,70.599,2.535,,71.546,79.049,,33.333,71.117,14.56000,-0.29376,-1.83263,,5.56332,66.20000,,0.00000,-0.87751
2006-01-23,10.5215,60,83,CONSTRUCTIVE,70.941,50.337,59.388,,71.746,78.042,,34.000,28.896,13.93000,-0.00475,0.18470,,5.52652,67.72000,,0.01000,0.86721
2006-01-24,10.505,65,83,CONSTRUCTIVE,74.029,60.949,62.893,,72.475,78.190,,35.333,53.010,13.31000,-0.15682,0.24054,,5.39141,67.50000,,0.03000,-0.10746
2006-01-25,10.498,58,83,CONSTRUCTIVE,76.088,54.974,39.722,,72.606,74.879,,35.333,28.574,12.87000,-0.06663,-0.17207,,5.36696,72.20000,,0.03000,0.80689
2006-01-26,10.5025,67,83,CONSTRUCTIVE,78.074,46.570,85.238,,73.192,72.823,,36.000,61.437,12.42000,0.04287,0.72350,,5.25638,74.91000,,0.04000,-0.44468
2006-01-27,10.4555,75,83,RISK-ON,79.939,80.759,86.780,,75.085,73.754,,34.000,54.664,11.97000,-0.44751,0.77640,,4.88829,73.70000,,0.01000,-0.17867
2006-01-30,10.4369,63,83,CONSTRUCTIVE,78.202,64.145,57.050,,76.596,72.244,,34.667,20.901,12.39000,-0.17790,0.11451,,4.58077,75.65000,,0.02000,1.27080
2006-01-31,10.44,54,83,CONSTRUCTIVE,75.722,47.630,27.174,,78.664,73.754,,32.667,26.658,12.95000,0.02970,-0.39761,,4.13670,73.70000,,-0.01000,0.88370
2006-02-01,10.4315,65,83,CONSTRUCTIVE,78.330,56.687,61.459,,80.695,74.433,,32.000,56.856,12.36000,-0.08142,0.18593,,3.66879,72.80000,,-0.02000,-0.24526
2006-02-02,10.487,45,83,DEFENSIVE,74.412,17.627,9.424,,78.438,74.923,,32.000,33.867,13.23000,0.53204,-0.90607,,4.18676,72.14000,,-0.02000,0.54443
2006-02-03,10.491,56,83,CONSTRUCTIVE,75.676,46.985,21.505,,79.891,77.348,,30.000,74.932,12.96000,0.03814,-0.53586,,3.85819,68.74000,,-0.05000,-0.89083
2006-02-06,10.459,65,83,CONSTRUCTIVE,75.306,72.425,54.619,,79.493,78.324,,28.667,35.284,13.04000,-0.30502,0.07832,,3.94981,67.30000,,-0.07000,0.49348
2006-02-07,10.4775,53,83,CONSTRUCTIVE,72.661,36.356,12.840,,79.492,77.826,,30.667,97.788,13.59000,0.17688,-0.80947,,3.95011,68.04000,,-0.04000,-3.36724
2006-02-08,10.5286,60,83,CONSTRUCTIVE,76.269,18.105,86.992,,77.689,76.469,,28.000,54.911,12.83000,0.48771,0.86629,,4.34963,70.00000,,-0.08000,-0.16334
2006-02-09,10.475,63,83,CONSTRUCTIVE,74.932,82.744,41.752,,77.586,75.465,,25.333,4.995,13.12000,-0.50909,-0.14775,,4.37178,71.40000,,-0.12000,2.61771
2006-02-10,10.508,60,83,CONSTRUCTIVE,76.088,28.538,63.932,,76.761,74.730,,26.667,93.420,12.87000,0.31504,0.25400,,4.54639,72.40000,,-0.10000,-2.53321
2006-02-13,10.5085,59,83,CONSTRUCTIVE,73.837,49.655,32.418,,77.643,75.654,,26.667,88.995,13.35000,0.00476,-0.32597,,4.35954,71.14000,,-0.10000,-2.03563
2006-02-14,10.5125,66,83,CONSTRUCTIVE,78.793,47.325,90.031,,77.692,75.465,,28.667,21.174,12.25000,0.03806,1.00328,,4.34903,71.40000,,-0.07000,1.28015
2006-02-15,10.5226,65,83,CONSTRUCTIVE,78.541,43.050,68.778,,77.980,78.523,,26.667,76.695,12.31000,0.09608,0.35044,,4.28690,67.00000,,-0.10000,-1.13574
2006-02-16,10.513,68,83,RISK-ON,81.832,56.604,83.910,,78.388,81.355,,26.667,23.672,11.48000,-0.09123,0.73281,,4.19779,62.50000,,-0.10000,1.16731
2006-02-17,10.4525,65,83,CONSTRUCTIVE,79.778,83.471,40.713,,76.571,81.337,,25.333,26.172,12.01000,-0.57548,-0.16597,,4.58595,62.53000,,-0.12000,1.06227
2006-02-21,10.443,59,83,CONSTRUCTIVE,78.117,56.544,32.208,,76.980,82.574,,24.000,40.817,12.41000,-0.09089,-0.32705,,4.50043,60.40000,,-0.14000,0.38058
2006-02-22,10.4885,61,83,CONSTRUCTIVE,80.298,22.688,82.979,,75.586,84.153,,23.333,50.000,11.88000,0.43570,0.75135,,4.78781,57.50000,,-0.15000,0.00000
2006-02-23,10.505,57,83,CONSTRUCTIVE,80.337,39.147,30.973,,75.556,83.995,,22.667,71.812,11.87000,0.15732,-0.37751,,4.79383,57.80000,,-0.16000,-0.99296
2006-02-24,10.476,65,83,CONSTRUCTIVE,81.906,68.441,56.673,,75.102,85.301,,22.667,14.356,11.46000,-0.27606,0.12735,,4.88478,55.24000,,-0.16000,1.89642
2006-02-27,10.466,68,83,RISK-ON,81.419,56.652,68.899,,75.078,84.812,,23.333,65.888,11.59000,-0.09546,0.36372,,4.88958,56.22000,,-0.15000,-0.73371
2006-02-28,10.4542,54,83,CONSTRUCTIVE,78.415,58.149,9.325,,76.266,84.485,,24.000,24.471,12.34000,-0.11275,-1.04009,,4.64904,56.86000,,-0.14000,1.24391
2006-03-01,10.462,67,83,CONSTRUCTIVE,81.608,44.582,85.896,,76.457,83.724,,25.333,42.101,11.54000,0.07461,0.82613,,4.60954,58.31000,,-0.12000,0.33832
2006-03-02,10.525,51,83,CONSTRUCTIVE,80.923,14.184,41.201,,74.297,81.259,,28.000,31.313,11.72000,0.60218,-0.16263,,5.04364,62.66000,,-0.08000,0.83407
2006-03-03,10.5775,54,83,CONSTRUCTIVE,79.979,18.929,41.970,,73.149,80.988,,28.000,59.244,11.96000,0.49881,-0.14816,,5.26461,63.11000,,-0.08000,-0.38719
